Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,173293,Malaria,"Support the implementation of the Presidents Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research.",3.1.3,,,2,Obligations,2014,202817,256398
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,173303,Malaria,"Support the implementation of the Presidents Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research.",3.1.3,,,2,Obligations,2014,201213,254371
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4000555,"JSI Research & Training Institute, Inc.",2,Health and Population,122,Basic Health,12263,Tuberculosis control,3,Health,12,Tuberculosis,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,186015,Advancing Partners and Community-based Family Planning,"Advancing Partners & Communities advances and supports community programs that seek to improve the overall health of communities and achieve other health-related impacts, especially in relationship to family planning.",AID-OAA-A-12-00047,2012-10-01,2019-09-30,2,Obligations,2014,200000,252838
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,17,Family Planning and Reproductive Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,191478,Maternal and Child Survival Program (MCSP - formerly RMNCH),"The United States Agency for International Developments (USAID) Bureau for Global Healths flagship Maternal and Child Survival Program (MCSP) focuses on 25 high-priority countries with the ultimate goal of preventing child and maternal deaths. The Program is introducing and supporting high-impact, sustainable reproductive, maternal, newborn and child health (RMNCH) interventions in partnership with ministries of health and other partners. MCSP places a greater emphasis on key cross-cutting issues such as innovation, e/mHealth, equity, quality, gender, public-private partnerships and involvement of civil society, community approaches, health systems strengthening, and behavior change interventions. While maintaining a focus on technical, high-impact interventions; the Program works toward sustainable scale-up to include the health systems that deliver these interventions. In addition to contributing to high-level technical and policy dialogue at the global level, the Program provides tailored technical assistance to help countries meet specific priorities and contextual needs of local RMNCH programs.",AID-OAA-A-14-00028,2014-03-17,2019-12-31,2,Obligations,2014,200000,252838
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4008803,"Development & Training Services, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188233,HIV/AIDS - Assistance for HIV/AIDS,"PEPFAR: Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS",3.1.1,,,2,Obligations,2014,196186,248016
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,190381,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2014,182205,230339
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188374,Improving the Health Status of Children through Education and Communication,"The Organization for Development in Action's (ODA) ""Improving the Health Status of Children through Education and Communication"" project aims to reduce the incidence of common childhood diseases through Behavior Change Communication (BCC) using community and school approaches. The activity will focus on in- and out-of-school youth in three woredas in Oromia. Implementation activities will include:-Building capacity of health extension workers and teachers in BCC through training/mentorship-Establishing school health clubs -Facilitating community and school conversations-Conducting home visits, and -Developing, producing and disseminating information, education and communication (IEC) materials. The award aligns with the Mission's CDCS DO2, IR2 and with USAID Forward priorities promoting local capacity development and research.",AID-663-A-13-00022,2013-10-01,2017-03-31,2,Obligations,2014,180000,227554
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,172474,HIV/AIDS - Assistance for HIV/AIDS,"PEPFAR: Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS",3.1.1,,,2,Obligations,2014,168609,213153
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,189437,"USAID Communications, Utilities, and Rental Payments","Administrative costs and operating expenses of USAID contributing to Communications, Utilities, and Rental Payments.",,,,2,Obligations,2014,159112,201148
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188486,"Local Capacity Building: School, Community and Faith Based Organizations Awareness Raising and Behavioral Change Communication to Reduce Malaria Burden in Amhara Regional State of Ethiopia","This is USAID's community-based awareness raising and behavioral change communication (SBCC) program that aims to reduce the malaria burden in the Amhara region. The strategy for this project is to train, mobilize and utilize school and faith based organizations (FBO) for malaria prevention and control activities at the community level. USAID aims to enable schools and FBOs to improve communities' knowledge, attitude and practices on malaria prevention and control. The expected results include: 1) Increased knowledge, attitude and practice of the target population by 30% in malaria prevention and control by 2016. 2) Fostered participation of the school community in 125 schools and 125 FBO leaders in community mobilization and information dissemination to improve utilization of malaria prevention services in targeted 5 districts. 3) Strengthened local capacity to conduct school and FBO based malaria SBCC in targeted 5 districts over three year period.",AID-663-A-13-00017,2013-10-01,2022-03-31,2,Obligations,2014,150000,189628
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4008779,"Camris International, Inc.",2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,182178,Global Health Support Initiative II (GHSI II),"The Global Health Support Initiative improves the effectiveness of USAID population, health and nutrition programs. Using evidence-based best practices, the program's vision is to create a large, sustainable pool of talented global health professionals and responsive organizational and professional development programs. GHSI main areas of focus include: 1) the recruitment, placement, career development and mentoring of fellows and interns both in Washington DC and abroad; 2) implementation of a diversity initiative that creates opportunities for underrepresented populations in the field of global health; and 3) organizational development support for USAID staff in Washington, DC and USAID Missions and professional development opportunities for fellows and USAID staff.In Indonesia, the GHSI program supports three technical staff within the USAID/Indonesia health office - the Senior Infectious Disease and Science Advisor, the Senior Maternal Child Advisor, and the Global Fund Liaison.",AID-OAA-C-10-00049,2010-06-17,2017-10-01,2,Obligations,2014,148916,188258
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,167189,Centers for Disease Control and Prevention IAA Agreement II,"Program will support activities in control and prevention of infectious diseases, as well as system strengthening activities represented by quality assurance, health financing, and health and management information.",AID-GHN-T-00-06-00001,2006-08-25,2015-09-30,2,Obligations,2014,141320,178655
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,4001523,Management Sciences for Health,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,184191,Ethiopia Comprehensive HIV AIDS Treatement Care and Support Program,"The overall goal of this program is to mitigate the impacts of HIV/AIDS in Ethiopia and improve quality of life of PLHIV, their families and the community through sustainable, comprehensive and coordinated evidence based interventions.",AID-663-A-11-00006,2011-09-14,2015-03-31,2,Obligations,2014,138337,174884
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,189473,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2014,137053,173261
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,173448,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses.",3.1.6,,,2,Obligations,2014,116122,146800
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,8,Enterprises,Enterprises - United States,19,3990008,Enterprise - United States Other,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,72x1033,"Agency for International Development, HIV/AIDS Working Capital Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,192502,"USAID Miscellaneous Goods, Services, and Operations Maintanence","Administrative costs and operating expenses of USAID contributing to Miscellaneous Goods, Services, and Operations Maintanence",,,,2,Obligations,2014,104464,132062
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000692,"Abt Associates, Inc.",2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180629,Private Health Sector Program (PHSP),"The goal of USAID/Ethiopias Private Health Sector Program (PHSP) is to enable the Federal Ministry of Health (FMOH) and Regional Health Bureaus (RHBs) to effectively partner with private health providers to deliver public health services, while improving the quality and affordability of these services for Ethiopians. Specifically, PHSP engagement with the private sector will realize improvements in service packages for HIV/AIDS and other sexually transmitted infections (STIs), tuberculosis (TB), family planning (FP), and malaria. PHSP will also enhance government oversight, strengthen public-private referral mechanisms, develop interventions to increase financing for the private health sector, and improve client education. The program is designed to achieve the following results: (i) establishment of a supportive policy environment for the private health sector; (ii) enhancement of both geographic and financial access to packages of essential health services through the private sector; (iii) sustained improvements in the quality of these services; and (iv) increased demand for quality services by informed, proactive consumer populations.",AID-663-A-00-09-00434,2009-09-25,2015-10-09,2,Obligations,2014,100000,126419
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188485,"Local Capacity Building: Advancing Community Practice on Prevention and Control of Malaria Through Schools and Faith Based Malaria Prevention Approach in Jimma Zone (Oromia Region, Ethiopia)","USAID aims to enable school community and Faith Based Organizations to significantly improve their knowledge, attitude and practices on malaria prevention and control and thereby improve the health behavior in the targeted districts in Jimma zone. The expected results are: Increased proportion of households with comprehensive knowledge on malaria prevention from 75% to 90% by the end of the project Increased percentage of households visiting health facilities within 24 hours of the onset of fever from the baselineIncrease proportion of pregnant women and under five children sleeping under Long Lasting Insecticide Treated Nets (LLIN) from 38% to 70% by the end of the project Increase proportion of households with Indoor Residual Spraying (IRS) and proper care for sprayed wall from 74%&rarr;95% in project implementation districts by the end of the project.",AID-663-A-13-00010,2013-09-29,2019-03-31,2,Obligations,2014,100000,126419
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,190185,USAID Pay and Benefits,Administrative costs and operating expenses of USAID contributing to Payrolls and Benefits.,,,,2,Obligations,2014,93194,117814
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,47,Health - General,34,75x0943,"Centers for Disease Control, Disease Control, Research, and Training",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,39433,U.S. Centers for Disease Control and Prevention: Global Health Activities,"U.S. Centers for Disease Control and Prevention (CDC) Center for Global Health (CGH) leads the execution of CDC's global health approach, working in partnership to assist Ministries of Health to plan, manage effectively, and evaluate health programs; achieve U.S. Government program and international organization goals to improve health, including disease eradication and elimination targets; expand CDC's global health programs that focus on the leading causes of mortality, morbidity and disability, especially chronic disease and injuries; generate and apply new knowledge to achieve health goals; and strengthen health systems and their impact.",,,,2,Obligations,2014,90202,114032
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,2,Health and Population,122,Basic Health,12263,Tuberculosis control,3,Health,12,Tuberculosis,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,175244,Tuberculosis,"Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB.",3.1.2,,,2,Obligations,2014,74476,94152
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - International,6,4000131,FHI 360,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188780,Program Research for Strengthening Services II (PROGRESS II),"The PROGRESS II activity will continue to enhance the FP M&E capacity of the Federal Ministry of Health (FMOH) and will strengthen its capacity in data use. The main objectives of the mechanism's activities are to: -Enhance the monitoring component of the FP M&E centers of excellence (COEs) by providing 76 people with refresher training and 114 people with new M&E training-Increase the number and locations of COEs by adding 14 new COEs-Continue providing technical assistance (TA) to the FMOH in M&E of FP initiatives, and improve skills on TA previously provided through mentorship and coaching on HMIS use to 40 COEs-Support the FMOH to monitor the roll out and implementation of lessons learned from the FP symposium-Support the FMOH to monitor and evaluate the expansion of permanent methods of family planning, and -Support implementation of the FMOH's mHealth initiative by facilitating 12 mHealth technical meetingsThese activities align with CDCS DO2.",AID-663-LA-14-00001,2013-12-12,2017-03-31,2,Obligations,2014,71192,90000
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,189026,USAID Advisory and Assistance Services,Administrative costs and operating expenses of USAID contributing to Advisory and Assistance Services.,,,,2,Obligations,2014,63883,80759
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,2,Health and Population,122,Basic Health,12261,Health education,8,Program Support,41,Direct Administrative Costs,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,186616,Global Health Professional and Organizational Development (GHPOD),"The GHPOD program is focused on improving the effectiveness of USAIDs health sector by developing and increasing capacity of its health professionals through high quality professional and organizational development services worldwide. GHPOD provides a variety of PD and OD activities that focus on technical, management, leadership, and personal and effectiveness. The prime contractor is Social Impact with sub-contractors Deloitte and Management Systems International (MSI). GHPOD is a base-year plus two  option years Task Order under the Transparency, Accountability, and Performance (TAP) Indefinite Quantity Contract (IQC).",AID-OAA-TO-12-00030,2010-10-01,2021-05-08,2,Obligations,2014,50974,64441
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,2,STATE,Department of State,70,GAC,"Global AIDS Coordinator, Office of",1,Government,Government - United States,1,1000004,U.S. Government - Department of State,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,35,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,47626,President's Emergency Plan for AIDS Relief - PEPFAR Operational Plan Programs,President's Emergency Plan for AIDS Relief - PEPFAR Operational Plan Programs,,,,2,Obligations,2014,39753,50255
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,4,Technical Assistance,189438,"USAID Communications, Utilities, and Rental Payments","Administrative costs and operating expenses of USAID contributing to Communications, Utilities, and Rental Payments.",,,,2,Obligations,2014,37500,47407
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,47,Health - General,34,75x0955,"Centers for Disease Control and Prevention, Global Health",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,40117,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries and Benefits,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries and Benefits,N/A HHS/CDC PROGRAM SUPPORT,,,2,Obligations,2014,36813,46539
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,192444,"USAID Miscellaneous Goods, Services, and Operations Maintanence","Administrative costs and operating expenses of USAID contributing to Miscellaneous Goods, Services, and Operations Maintanence",,,,2,Obligations,2014,36743,46451
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,47,Health - General,34,75x0955,"Centers for Disease Control and Prevention, Global Health",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,39418,U.S. Centers for Disease Control and Prevention: Global Disease Detection (GDD) Program,"U.S. Centers for Disease Control and Prevention (CDC) Center for Global Health (CGH) Division of Global Health Protection (DGHP) Global Disease Detection (GDD) Program builds global health security capacity to respond to infectious disease threats and protect lives by helping countries meet their commitments to the World Health Organization (WHO) International Health Regulations (2005). The GDD Program engages with ministries of health and other implementing partners to improve the local capacity in technical areas such as epidemiology, emergency management and response, laboratory biosafety and biosecurity, quality management systems, and level-appropriate diagnostic methodologies.",,,,2,Obligations,2014,33671,42566
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,8,Enterprises,Enterprises - United States,19,4000701,"Camdus Group, The",2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,188175,Global Environmental Management Support II (GEMS II),"Provide on-demand environmental compliance, management, capacity-building and sound design support to USAID's Environmental Officers, to USAID Missions and other operating units, and to their projects and programs",AID-OAA-M-13-00018,2013-09-30,2019-03-29,2,Obligations,2014,30000,37926
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,19,AFR,Bureau for Africa,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,2,Health and Population,122,Basic Health,12262,Malaria control,3,Health,13,Malaria,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,186929,MalariaCare,"Under MalariaCare, PATH and its partners will work to improve accuracy of diagnostic testing in the public sector; increase the percentage of suspected malaria patients who received a diagnostic test for malaria; increase the percentage of patients who receive appropriate treatment for malaria or other related illness, consistent with the diagnostic test; and strengthen lab systems at country level for diagnosis of malaria and other infectious disease.",AID-OAA-A-12-00057,2012-09-30,2017-12-31,2,Obligations,2014,30000,37926
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,47,Health - General,34,75x0955,"Centers for Disease Control and Prevention, Global Health",6,Department of Health and Human Services,HHS,1,Economic,3,Project-Type,39461,U.S. Centers for Disease Control and Prevention: Global Immunization for Measles,U.S. Centers for Disease Control and Prevention (CDC) Center for Global Health (CGH) Global Immunization Division (GID) works with Measles and Rubella Initiative (M&RI) partners to eliminating measles worldwide by improving vaccine coverage worldwide and strengthening national immunization service delivery.,,,,2,Obligations,2014,28977,36632
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,7,DOD,Department of Defense,81,DHAPP,Department of Defense HIV/AIDS Prevention Program,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,35,19x1030,"Department of State, Global HIV/AIDs Initiative",2,Department of State,STATE,1,Economic,3,Project-Type,47628,President's Emergency Plan for AIDS Relief - PEPFAR Operational Plan Programs,President's Emergency Plan for AIDS Relief - PEPFAR Operational Plan Programs,,,,2,Obligations,2014,28664,36237
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,2,Health and Population,134,HIV/AIDS,13040,STD control including HIV/AIDS,3,Health,11,HIV/AIDS,76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,190381,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2014,20978,26519
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Low Income Country,LIC,16,PC,Peace Corps,106,AFR,Africa,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,47,Health - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,68421,U.S. Peace Corps Other Development Activities,Other Development Activities for Health,,,,2,Obligations,2014,20183,25516
